"f" "voor" "ref" "hyp"
"2822" "aceabc_result.TextGrid" 83 "aega" "####"
"2823" "aceabc_result.TextGrid" 83 "pühendanud" "####"
"2824" "aceabc_result.TextGrid" 83 "ei" "####"
"2825" "aceabc_result.TextGrid" 83 "ei" "ei"
"2826" "aceabc_result.TextGrid" 83 "ole" "####"
"2827" "aceabc_result.TextGrid" 83 "piisavalt" "####"
"2828" "aceabc_result.TextGrid" 83 "aega" "####"
"2829" "aceabc_result.TextGrid" 84 "pühendanud" "pühendunud"
"2830" "aceabc_result.TextGrid" 84 "ei" "ei"
"2831" "aceabc_result.TextGrid" 84 "ole" "ole"
"2832" "aceabc_result.TextGrid" 84 "viitsinud" "viitsinud"
"2833" "aceabc_result.TextGrid" 84 "tekitada" "tekitada"
"2834" "aceabc_result.TextGrid" 84 "mingisugust" "mingisugust"
"2835" "aceabc_result.TextGrid" 84 "partnerit" "partnerit"
"2836" "aceabc_result.TextGrid" 85 "noh" "noh"
"2837" "aceabc_result.TextGrid" 85 "m" "####"
"2838" "aceabc_result.TextGrid" 85 "me" "me"
"2839" "aceabc_result.TextGrid" 85 "oleme" "oleme"
"2840" "aceabc_result.TextGrid" 85 "nüüd" "nüüd"
"2841" "aceabc_result.TextGrid" 85 "vähem" "vähem"
"2842" "aceabc_result.TextGrid" 85 "nähtamatud" "nähtamatud"
"2843" "aceabc_result.TextGrid" 85 "kuigi" "kuigi"
"2844" "aceabc_result.TextGrid" 85 "on" "on"
"2845" "aceabc_result.TextGrid" 85 "tõesti" "tõesti"
"2846" "aceabc_result.TextGrid" 85 "osa" "osa"
"2847" "aceabc_result.TextGrid" 85 "kogukonnast" "kogukonnast"
"2848" "aceabc_result.TextGrid" 85 "kes" "kes"
"2849" "aceabc_result.TextGrid" 85 "arvab" "arvab"
"2850" "aceabc_result.TextGrid" 85 "et" "et"
"2851" "aceabc_result.TextGrid" 85 "me" "me"
"2852" "aceabc_result.TextGrid" 85 "ei" "ei"
"2853" "aceabc_result.TextGrid" 85 "ole" "ole"
"2854" "aceabc_result.TextGrid" 85 "kväärid" "väärid"
"2855" "aceabc_result.TextGrid" 85 "et" "et"
"2856" "aceabc_result.TextGrid" 85 "nagu" "nagu"
"2857" "aceabc_result.TextGrid" 85 "demiseksuaal" "demiseksuaal"
"2858" "aceabc_result.TextGrid" 85 "on" "on"
"2859" "aceabc_result.TextGrid" 85 "et" "et"
"2860" "aceabc_result.TextGrid" 85 "me" "me"
"2861" "aceabc_result.TextGrid" 85 "oleme" "oleme"
"2862" "aceabc_result.TextGrid" 85 "lihtsalt" "lihtsalt"
"2863" "aceabc_result.TextGrid" 85 "spicy" "spaisi"
"2864" "aceabc_result.TextGrid" 85 "hetero" "hetero"
"2865" "aceabc_result.TextGrid" 86 "et" "et"
"2866" "aceabc_result.TextGrid" 86 "demiseksuaalid" "demiseksuaalid"
"2867" "aceabc_result.TextGrid" 86 "neil" "neil"
"2868" "aceabc_result.TextGrid" 86 "on" "on"
"2869" "aceabc_result.TextGrid" 86 "see" "see"
"2870" "aceabc_result.TextGrid" 86 "reaalne" "reaalne"
"2871" "aceabc_result.TextGrid" 86 "probleem" "probleem"
"2872" "aceabc_result.TextGrid" 86 "et" "et"
"2873" "aceabc_result.TextGrid" 86 "hästi" "####"
"2874" "aceabc_result.TextGrid" 86 "noh" "noh"
"2875" "aceabc_result.TextGrid" 86 "nad" "nad"
"2876" "aceabc_result.TextGrid" 86 "jällegi" "jällegi"
"2877" "aceabc_result.TextGrid" 86 "seal" "seal"
"2878" "aceabc_result.TextGrid" 86 "acegrupis" "####"
"2879" "aceabc_result.TextGrid" 86 "noh" "eesgrupis"
"2880" "aceabc_result.TextGrid" 86 "inimesed" "inimesed"
"2881" "aceabc_result.TextGrid" 86 "on" "on"
"2882" "aceabc_result.TextGrid" 86 "tulnud" "tulnud"
"2883" "aceabc_result.TextGrid" 86 "nutmas" "nutma"
"2884" "aceabc_result.TextGrid" 86 "no" "no"
"2885" "aceabc_result.TextGrid" 86 "mitte" "mitte"
"2886" "aceabc_result.TextGrid" 86 "otseselt" "otseselt"
"2887" "aceabc_result.TextGrid" 86 "nutmas" "nutmas"
"2888" "aceabc_result.TextGrid" 86 "aga" "aga"
"2889" "aceabc_result.TextGrid" 86 "on" "on"
"2890" "aceabc_result.TextGrid" 86 "tulnud" "tulnud"
"2891" "aceabc_result.TextGrid" 86 "hästihästi" "hästihästi"
"2892" "aceabc_result.TextGrid" 86 "pahad" "pahad"
"2893" "aceabc_result.TextGrid" 87 "et" "et"
"2894" "aceabc_result.TextGrid" 87 "kui" "kui"
"2895" "aceabc_result.TextGrid" 87 "sa" "sa"
"2896" "aceabc_result.TextGrid" 87 "üritad" "üritad"
"2897" "aceabc_result.TextGrid" 87 "seletada" "seletada"
"2898" "aceabc_result.TextGrid" 87 "kellegile" "kellelegi"
"2899" "aceabc_result.TextGrid" 87 "mis" "mis"
"2900" "aceabc_result.TextGrid" 87 "asi" "asi"
"2901" "aceabc_result.TextGrid" 87 "on" "on"
"2902" "aceabc_result.TextGrid" 87 "demiseksuaalsus" "demiseksuaalsus"
"2903" "aceabc_result.TextGrid" 87 "siis" "siis"
"2904" "aceabc_result.TextGrid" 87 "nende" "nende"
"2905" "aceabc_result.TextGrid" 87 "vastus" "vastus"
"2906" "aceabc_result.TextGrid" 87 "on" "on"
"2907" "aceabc_result.TextGrid" 87 "nagu" "nagu"
"2908" "aceabc_result.TextGrid" 87 "kõigil" "kõigil"
"2909" "aceabc_result.TextGrid" 87 "jaa" "jaa"
"2910" "aceabc_result.TextGrid" 87 "see" "see"
"2911" "aceabc_result.TextGrid" 87 "on" "on"
"2912" "aceabc_result.TextGrid" 87 "see" "see"
"2913" "aceabc_result.TextGrid" 87 "on" "on"
"2914" "aceabc_result.TextGrid" 87 "ju" "ju"
"2915" "aceabc_result.TextGrid" 87 "kõigil" "kõigil"
"2916" "aceabc_result.TextGrid" 87 "niimoodi" "niimoodi"
"2917" "aceabc_result.TextGrid" 88 "ei" "ei"
"2918" "aceabc_result.TextGrid" 88 "ei" "ei"
"2919" "aceabc_result.TextGrid" 88 "ei" "ei"
"2920" "aceabc_result.TextGrid" 88 "ole" "ole"
"2921" "aceabc_result.TextGrid" 88 "ei" "ei"
"2922" "aceabc_result.TextGrid" 88 "mitte" "mitte"
"2923" "aceabc_result.TextGrid" 88 "päris" "päris"
"2924" "aceabc_result.TextGrid" 88 "et" "et"
"2925" "aceabc_result.TextGrid" 89 "et" "####"
"2926" "aceabc_result.TextGrid" 89 "et" "et"
"2927" "aceabc_result.TextGrid" 89 "jah" "jah"
"2928" "aceabc_result.TextGrid" 89 "et" "et"
"2929" "aceabc_result.TextGrid" 89 "nagu" "nagu"
"2930" "aceabc_result.TextGrid" 89 "me" "me"
"2931" "aceabc_result.TextGrid" 89 "oleme" "oleme"
"2932" "aceabc_result.TextGrid" 89 "niimoodi" "niimoodi"
"2933" "aceabc_result.TextGrid" 89 "me" "me"
"2934" "aceabc_result.TextGrid" 90 "ideaalselt" "ideaalselt"
"2935" "aceabc_result.TextGrid" 90 "me" "me"
"2936" "aceabc_result.TextGrid" 90 "ei" "ei"
"2937" "aceabc_result.TextGrid" 90 "sobitu" "sobitu"
"2938" "aceabc_result.TextGrid" 90 "ei" "ei"
"2939" "aceabc_result.TextGrid" 90 "ühte" "ühte"
"2940" "aceabc_result.TextGrid" 90 "leeri" "leeri"
"2941" "aceabc_result.TextGrid" 90 "ei" "####"
"2942" "aceabc_result.TextGrid" 90 "teise" "teise"
"2943" "aceabc_result.TextGrid" 90 "leeri" "leeri"
"2944" "aceabc_result.TextGrid" 90 "ütleme" "ütleme"
"2945" "aceabc_result.TextGrid" 90 "niimoodi" "niimoodi"
"2946" "aceabc_result.TextGrid" 90 "mhmh" "####"
"2947" "aceabc_result.TextGrid" 91 "aga" "aga"
"2948" "aceabc_result.TextGrid" 91 "asjad" "asjad"
"2949" "aceabc_result.TextGrid" 91 "on" "on"
"2950" "aceabc_result.TextGrid" 91 "läinud" "läinud"
"2951" "aceabc_result.TextGrid" 91 "paremaks" "paremaks"
"2952" "aceabc_result.TextGrid" 91 "et" "et"
"2953" "aceabc_result.TextGrid" 91 "kindlasti" "kindlasti"
"2954" "aceabc_result.TextGrid" 91 "meid" "meid"
"2955" "aceabc_result.TextGrid" 91 "on" "on"
"2956" "aceabc_result.TextGrid" 92 "nagu" "nagu"
"2957" "aceabc_result.TextGrid" 92 "neid" "neid"
"2958" "aceabc_result.TextGrid" 92 "lippe" "lippe"
"2959" "aceabc_result.TextGrid" 92 "näeb" "####"
"2960" "aceabc_result.TextGrid" 92 "saab" "saab"
"2961" "aceabc_result.TextGrid" 92 "prideidel" "braididel"
"2962" "aceabc_result.TextGrid" 92 "rohkem" "rohkem"
"2963" "aceabc_result.TextGrid" 92 "näha" "näha"
"2964" "aceabc_result.TextGrid" 92 "ja" "ja"
"2965" "aceabc_result.TextGrid" 92 "keegi" "keegi"
"2966" "aceabc_result.TextGrid" 92 "teeb" "teeb"
"2967" "aceabc_result.TextGrid" 92 "lausa" "lausa"
"2968" "aceabc_result.TextGrid" 92 "võibolla" "võibolla"
"2969" "aceabc_result.TextGrid" 92 "see" "####"
"2970" "aceabc_result.TextGrid" 92 "jällegi" "jällegi"
"2971" "aceabc_result.TextGrid" 92 "see" "see"
"2972" "aceabc_result.TextGrid" 92 "on" "on"
"2973" "aceabc_result.TextGrid" 92 "nišš" "ni"
"2974" "aceabc_result.TextGrid" 92 "asi" "asi"
"2975" "aceabc_result.TextGrid" 92 "mulle" "####"
"2976" "aceabc_result.TextGrid" 92 "keegi" "keegi"
"2977" "aceabc_result.TextGrid" 92 "ütles" "ütles"
"2978" "aceabc_result.TextGrid" 92 "et" "et"
"2979" "aceabc_result.TextGrid" 92 "jaa" "jaa"
"2980" "aceabc_result.TextGrid" 92 "ja" "ja"
"2981" "aceabc_result.TextGrid" 92 "ma" "ma"
"2982" "aceabc_result.TextGrid" 92 "teen" "teen"
"2983" "aceabc_result.TextGrid" 92 "endale" "endale"
"2984" "aceabc_result.TextGrid" 92 "äss" "äss"
"2985" "aceabc_result.TextGrid" 92 "lipu" "lipu"
"2986" "aceabc_result.TextGrid" 92 "värvides" "värvides"
"2987" "aceabc_result.TextGrid" 92 "burleski" "burleski"
"2988" "aceabc_result.TextGrid" 92 "kostüümi" "kostüümi"
"2989" "aceabc_result.TextGrid" 93 "et" "et"
"2990" "aceabc_result.TextGrid" 94 "nojah" "nojah"
"2991" "aceabc_result.TextGrid" 94 "me" "####"
"2992" "aceabc_result.TextGrid" 94 "oleme" "####"
"2993" "aceabc_result.TextGrid" 94 "me" "me"
"2994" "aceabc_result.TextGrid" 94 "oleme" "oleme"
"2995" "aceabc_result.TextGrid" 94 "kuidagi" "kuidagi"
"2996" "aceabc_result.TextGrid" 94 "sellises" "sellises"
"2997" "aceabc_result.TextGrid" 94 "eba" "####"
"2998" "aceabc_result.TextGrid" 94 "ebamäärases" "ebaebamäärases"
"2999" "aceabc_result.TextGrid" 94 "tsoonis" "tsoonis"
"3000" "aceabc_result.TextGrid" 94 "mhmh" "####"
"3001" "aceabc_result.TextGrid" 94 "mhmh" "####"
"3002" "aceabc_result.TextGrid" 95 "nagu" "nagu"
"3003" "aceabc_result.TextGrid" 95 "oleme" "oleme"
"3004" "aceabc_result.TextGrid" 95 "kväärid" "käärid"
"3005" "aceabc_result.TextGrid" 95 "aga" "aga"
"3006" "aceabc_result.TextGrid" 95 "mitte" "mitte"
"3007" "aceabc_result.TextGrid" 95 "piisavalt" "####"
"3008" "aceabc_result.TextGrid" 95 "kväärid" "piisavalt"
"3009" "aceabc_result.TextGrid" 95 "jah" "käärid"
"3010" "aceabc_result.TextGrid" 95 "võibolla" "võibolla"
"3011" "aceabc_result.TextGrid" 95 "siit" "siit"
"3012" "aceabc_result.TextGrid" 95 "####" "ma"
"3013" "aceabc_result.TextGrid" 95 "ma" "tahaks"
"3014" "aceabc_result.TextGrid" 95 "tahakski" "ki"
"3015" "aceabc_result.TextGrid" 95 "küsida" "küsida"
"3016" "aceabc_result.TextGrid" 95 "et" "et"
"3017" "aceabc_result.TextGrid" 95 "kas" "kas"
"3018" "aceabc_result.TextGrid" 95 "sa" "sa"
"3019" "aceabc_result.TextGrid" 95 "tunned" "tunned"
"3020" "aceabc_result.TextGrid" 95 "et" "et"
"3021" "aceabc_result.TextGrid" 95 "on" "on"
"3022" "aceabc_result.TextGrid" 95 "erinevust" "erinevust"
"3023" "aceabc_result.TextGrid" 95 "kuidas" "kuidas"
"3024" "aceabc_result.TextGrid" 95 "nagu" "nagu"
"3025" "aceabc_result.TextGrid" 95 "näiteks" "näiteks"
"3026" "aceabc_result.TextGrid" 95 "queer" "keer"
"3027" "aceabc_result.TextGrid" 95 "kogukond" "kogukond"
"3028" "aceabc_result.TextGrid" 95 "suhtub" "suhtu"
"3029" "aceabc_result.TextGrid" 95 "ässadesse" "astutesse"
"3030" "aceabc_result.TextGrid" 95 "versus" "versus"
"3031" "aceabc_result.TextGrid" 95 "nagu" "nagu"
"3032" "aceabc_result.TextGrid" 95 "sirged" "sirged"
"3033" "aceabc_result.TextGrid" 96 "jaa" "jaa"
"3034" "aceabc_result.TextGrid" 96 "et" "et"
"3035" "aceabc_result.TextGrid" 96 "see" "see"
"3036" "aceabc_result.TextGrid" 96 "ongi" "ongi"
"3037" "aceabc_result.TextGrid" 96 "see" "see"
"3038" "aceabc_result.TextGrid" 96 "et" "et"
"3039" "aceabc_result.TextGrid" 96 "et" "et"
"3040" "aceabc_result.TextGrid" 96 "kui" "kui"
"3041" "aceabc_result.TextGrid" 96 "kui" "kui"
"3042" "aceabc_result.TextGrid" 96 "me" "me"
"3043" "aceabc_result.TextGrid" 96 "räägime" "räägime"
"3044" "aceabc_result.TextGrid" 96 "sellest" "sellest"
"3045" "aceabc_result.TextGrid" 96 "gate" "gate"
"3046" "aceabc_result.TextGrid" 96 "keepingust" "keepingust"
"3047" "aceabc_result.TextGrid" 96 "siis" "siis"
"3048" "aceabc_result.TextGrid" 96 "see" "see"
"3049" "aceabc_result.TextGrid" 96 "osa" "osa"
"3050" "aceabc_result.TextGrid" 96 "kväärkogukonnast" "väärkogukonnast"
"3051" "aceabc_result.TextGrid" 96 "kes" "kes"
"3052" "aceabc_result.TextGrid" 96 "tegeleb" "tegeleb"
"3053" "aceabc_result.TextGrid" 96 "gatekeepinguga" "####"
"3054" "aceabc_result.TextGrid" 96 "siis" "####"
"3055" "aceabc_result.TextGrid" 96 "ongi" "kõik"
"3056" "aceabc_result.TextGrid" 96 "see" "kipingu"
"3057" "aceabc_result.TextGrid" 96 "nagu" "ja"
"3058" "aceabc_result.TextGrid" 96 "spicy" "siis"
"3059" "aceabc_result.TextGrid" 96 "spicy" "ongi"
"3060" "aceabc_result.TextGrid" 96 "hetero" "pasi"
"3061" "aceabc_result.TextGrid" 96 "mhmh" "passihetero"
"3062" "aceabc_result.TextGrid" 96 "vaatavad" "vaatavad"
"3063" "aceabc_result.TextGrid" 96 "et" "et"
"3064" "aceabc_result.TextGrid" 96 "see" "see"
"3065" "aceabc_result.TextGrid" 96 "on" "on"
"3066" "aceabc_result.TextGrid" 96 "lihtsalt" "lihtsalt"
"3067" "aceabc_result.TextGrid" 96 "te" "te"
"3068" "aceabc_result.TextGrid" 96 "telihtsalt" "lihtsalt"
"3069" "aceabc_result.TextGrid" 96 "tahate" "tahate"
"3070" "aceabc_result.TextGrid" 96 "olla" "olla"
"3071" "aceabc_result.TextGrid" 96 "erilised" "erilised"
"3072" "aceabc_result.TextGrid" 96 "mhmh" "####"
"3073" "aceabc_result.TextGrid" 96 "ja" "ja"
"3074" "aceabc_result.TextGrid" 96 "ja" "ja"
"3075" "aceabc_result.TextGrid" 96 "siis" "siis"
"3076" "aceabc_result.TextGrid" 96 "het" "####"
"3077" "aceabc_result.TextGrid" 96 "allod" "allots"
"3078" "aceabc_result.TextGrid" 96 "hetero" "hetero"
"3079" "aceabc_result.TextGrid" 96 "allod" "alla"
"3080" "aceabc_result.TextGrid" 96 "nad" "nad"
"3081" "aceabc_result.TextGrid" 96 "jah" "jah"
"3082" "aceabc_result.TextGrid" 96 "seal" "seal"
"3083" "aceabc_result.TextGrid" 96 "on" "on"
"3084" "aceabc_result.TextGrid" 96 "ka" "ka"
"3085" "aceabc_result.TextGrid" 96 "see" "see"
"3086" "aceabc_result.TextGrid" 96 "et" "et"
"3087" "aceabc_result.TextGrid" 96 "see" "see"
"3088" "aceabc_result.TextGrid" 96 "läheb" "läheb"
"3089" "aceabc_result.TextGrid" 96 "sul" "sul"
"3090" "aceabc_result.TextGrid" 96 "üle" "üle"
"3091" "aceabc_result.TextGrid" 96 "see" "see"
"3092" "aceabc_result.TextGrid" 96 "läheb" "läheb"
"3093" "aceabc_result.TextGrid" 96 "sul" "sul"
"3094" "aceabc_result.TextGrid" 96 "üle" "üle"
"3095" "aceabc_result.TextGrid" 97 "või" "või"
"3096" "aceabc_result.TextGrid" 97 "nad" "nad"
"3097" "aceabc_result.TextGrid" 97 "a" "####"
"3098" "aceabc_result.TextGrid" 97 "või" "või"
"3099" "aceabc_result.TextGrid" 97 "siis" "siis"
"3100" "aceabc_result.TextGrid" 97 "seal" "seal"
"3101" "aceabc_result.TextGrid" 97 "on" "####"
"3102" "aceabc_result.TextGrid" 97 "kohe" "kohe"
"3103" "aceabc_result.TextGrid" 97 "teine" "teine"
"3104" "aceabc_result.TextGrid" 97 "ekstreem" "ekstreem"
"3105" "aceabc_result.TextGrid" 97 "et" "et"
"3106" "aceabc_result.TextGrid" 97 "sa" "sa"
"3107" "aceabc_result.TextGrid" 97 "oled" "oled"
"3108" "aceabc_result.TextGrid" 97 "südametu" "südametu"
"3109" "aceabc_result.TextGrid" 97 "sul" "sul"
"3110" "aceabc_result.TextGrid" 97 "on" "on"
"3111" "aceabc_result.TextGrid" 97 "midagi" "midagi"
"3112" "aceabc_result.TextGrid" 97 "viga" "viga"
"3113" "aceabc_result.TextGrid" 97 "sa" "sa"
"3114" "aceabc_result.TextGrid" 97 "oled" "oled"
"3115" "aceabc_result.TextGrid" 97 "et" "####"
"3116" "aceabc_result.TextGrid" 97 "et" "et"
"3117" "aceabc_result.TextGrid" 97 "noh" "noh"
"3118" "aceabc_result.TextGrid" 97 "et" "et"
"3119" "aceabc_result.TextGrid" 97 "kui" "kui"
"3120" "aceabc_result.TextGrid" 97 "tuli" "tuli"
"3121" "aceabc_result.TextGrid" 97 "see" "see"
"3122" "aceabc_result.TextGrid" 97 "artikkel" "artikkel"
"3123" "aceabc_result.TextGrid" 97 "minu" "minu"
"3124" "aceabc_result.TextGrid" 97 "kohta" "kohta"
"3125" "aceabc_result.TextGrid" 97 "kuna" "kuna"
"3126" "aceabc_result.TextGrid" 97 "see" "see"
"3127" "aceabc_result.TextGrid" 97 "oli" "oli"
"3128" "aceabc_result.TextGrid" 97 "seotud" "seotud"
"3129" "aceabc_result.TextGrid" 97 "laste" "laste"
"3130" "aceabc_result.TextGrid" 97 "mittesaamisega" "mittesaamisega"
"3131" "aceabc_result.TextGrid" 97 "siis" "siis"
"3132" "aceabc_result.TextGrid" 97 "oli" "####"
"3133" "aceabc_result.TextGrid" 97 "nagu" "####"
"3134" "aceabc_result.TextGrid" 97 "et" "####"
"3135" "aceabc_result.TextGrid" 97 "jaa" "ja"
"3136" "aceabc_result.TextGrid" 97 "muidugi" "muidugi"
"3137" "aceabc_result.TextGrid" 97 "ta" "ta"
"3138" "aceabc_result.TextGrid" 97 "ei" "ei"
"3139" "aceabc_result.TextGrid" 97 "taha" "taha"
"3140" "aceabc_result.TextGrid" 97 "lapsi" "lapsi"
"3141" "aceabc_result.TextGrid" 97 "sest" "sest"
"3142" "aceabc_result.TextGrid" 97 "et" "et"
"3143" "aceabc_result.TextGrid" 97 "vaata" "vaata"
"3144" "aceabc_result.TextGrid" 97 "ta" "ta"
"3145" "aceabc_result.TextGrid" 97 "on" "on"
"3146" "aceabc_result.TextGrid" 97 "aseksuaal" "aseksuaal"
"3147" "aceabc_result.TextGrid" 97 "ta" "ta"
"3148" "aceabc_result.TextGrid" 97 "ei" "ei"
"3149" "aceabc_result.TextGrid" 97 "olegi" "olegi"
"3150" "aceabc_result.TextGrid" 97 "normaalne" "normaalne"
"3151" "aceabc_result.TextGrid" 98 "kohe" "kohe"
"3152" "aceabc_result.TextGrid" 98 "tuleb" "tuleb"
"3153" "aceabc_result.TextGrid" 98 "meditsiiniline" "meditsiiniline"
"3154" "aceabc_result.TextGrid" 98 "pool" "pool"
"3155" "aceabc_result.TextGrid" 98 "et" "et"
"3156" "aceabc_result.TextGrid" 98 "kohe" "####"
"3157" "aceabc_result.TextGrid" 98 "l" "####"
"3158" "aceabc_result.TextGrid" 98 "raudselt" "raudselt"
"3159" "aceabc_result.TextGrid" 98 "seal" "seal"
"3160" "aceabc_result.TextGrid" 98 "on" "on"
"3161" "aceabc_result.TextGrid" 98 "mingi" "mingi"
"3162" "aceabc_result.TextGrid" 98 "trauma" "trauma"
"3163" "aceabc_result.TextGrid" 98 "taga" "taga"
"3164" "aceabc_result.TextGrid" 98 "et" "et"
"3165" "aceabc_result.TextGrid" 98 "see" "see"
"3166" "aceabc_result.TextGrid" 98 "on" "on"
"3167" "aceabc_result.TextGrid" 98 "ja" "####"
"3168" "aceabc_result.TextGrid" 99 "ja" "####"
"3169" "aceabc_result.TextGrid" 99 "üldse" "üldse"
"3170" "aceabc_result.TextGrid" 99 "see" "see"
"3171" "aceabc_result.TextGrid" 99 "inimene" "inimene"
"3172" "aceabc_result.TextGrid" 99 "ei" "ei"
"3173" "aceabc_result.TextGrid" 99 "olegi" "olegi"
"3174" "aceabc_result.TextGrid" 99 "korras" "####"
"3175" "aceabc_result.TextGrid" 99 "ja" "####"
"3176" "aceabc_result.TextGrid" 99 "et" "kurras"
"3177" "aceabc_result.TextGrid" 100 "nojah" "nojah"
"3178" "aceabc_result.TextGrid" 100 "no" "####"
"3179" "aceabc_result.TextGrid" 100 "no" "####"
"3180" "aceabc_result.TextGrid" 101 "nojah" "nojah"
"3181" "aceabc_result.TextGrid" 102 "aa" "aa"
"3182" "aceabc_result.TextGrid" 102 "see" "see"
"3183" "aceabc_result.TextGrid" 102 "oli" "oli"
"3184" "aceabc_result.TextGrid" 102 "see" "see"
"3185" "aceabc_result.TextGrid" 102 "on" "on"
"3186" "aceabc_result.TextGrid" 102 "see" "see"
"3187" "aceabc_result.TextGrid" 102 "nali" "nali"
"3188" "aceabc_result.TextGrid" 102 "see" "see"
"3189" "aceabc_result.TextGrid" 102 "on" "on"
"3190" "aceabc_result.TextGrid" 102 "see" "see"
"3191" "aceabc_result.TextGrid" 102 "põhimõtteliselt" "põhimõtteliselt"
"3192" "aceabc_result.TextGrid" 102 "see" "see"
"3193" "aceabc_result.TextGrid" 102 "ma" "ma"
"3194" "aceabc_result.TextGrid" 102 "ei" "ei"
"3195" "aceabc_result.TextGrid" 102 "mäleta" "mäleta"
"3196" "aceabc_result.TextGrid" 102 "kas" "kas"
"3197" "aceabc_result.TextGrid" 102 "ta" "ta"
"3198" "aceabc_result.TextGrid" 102 "on" "on"
"3199" "aceabc_result.TextGrid" 102 "twitteri" "twitteri"
"3200" "aceabc_result.TextGrid" 102 "nali" "nai"
"3201" "aceabc_result.TextGrid" 102 "tumblri" "tumbler"
"3202" "aceabc_result.TextGrid" 102 "nali" "nali"
"3203" "aceabc_result.TextGrid" 102 "on" "on"
"3204" "aceabc_result.TextGrid" 102 "see" "see"
"3205" "aceabc_result.TextGrid" 102 "et" "et"
"3206" "aceabc_result.TextGrid" 102 "miks" "miks"
"3207" "aceabc_result.TextGrid" 102 "allod" "allod"
"3208" "aceabc_result.TextGrid" 102 "on" "####"
"3209" "aceabc_result.TextGrid" 102 "het" "####"
"3210" "aceabc_result.TextGrid" 102 "see" "####"
"3211" "aceabc_result.TextGrid" 102 "on" "on"
"3212" "aceabc_result.TextGrid" 102 "see" "####"
"3213" "aceabc_result.TextGrid" 103 "aseksuaalide" "aseksuaalide"
"3214" "aceabc_result.TextGrid" 103 "vastu" "vastu"
"3215" "aceabc_result.TextGrid" 103 "kas" "kas"
"3216" "aceabc_result.TextGrid" 103 "nad" "nad"
"3217" "aceabc_result.TextGrid" 103 "on" "on"
"3218" "aceabc_result.TextGrid" 103 "siis" "siis"
"3219" "aceabc_result.TextGrid" 103 "pahurad" "pahurad"
"3220" "aceabc_result.TextGrid" 103 "et" "et"
"3221" "aceabc_result.TextGrid" 103 "me" "me"
"3222" "aceabc_result.TextGrid" 103 "ei" "ei"
"3223" "aceabc_result.TextGrid" 103 "seksi" "seksi"
"3224" "aceabc_result.TextGrid" 103 "piisavalt" "piisavalt"
"3225" "aceabc_result.TextGrid" 103 "palju" "palju"
"3226" "aceabc_result.TextGrid" 103 "et" "et"
"3227" "aceabc_result.TextGrid" 103 "me" "me"
"3228" "aceabc_result.TextGrid" 103 "sööme" "sööme"
"3229" "aceabc_result.TextGrid" 103 "kogu" "kogu"
"3230" "aceabc_result.TextGrid" 103 "koogi" "koogi"
"3231" "aceabc_result.TextGrid" 103 "ära" "ära"
"3232" "aceabc_result.TextGrid" 103 "no" "####"
"3233" "aceabc_result.TextGrid" 103 "et" "aseks"
"3234" "aceabc_result.TextGrid" 103 "aseksuaalsed" "aalsed"
"3235" "aceabc_result.TextGrid" 103 "ja" "ja"
"3236" "aceabc_result.TextGrid" 103 "kook" "kook"
"3237" "aceabc_result.TextGrid" 103 "on" "on"
"3238" "aceabc_result.TextGrid" 103 "nihuke" "niisugune"
"3239" "aceabc_result.TextGrid" 103 "jooksev" "jooksev"
"3240" "aceabc_result.TextGrid" 103 "meem" "meem"
"3241" "aceabc_result.TextGrid" 103 "et" "et"
"3242" "aceabc_result.TextGrid" 103 "meile" "meile"
"3243" "aceabc_result.TextGrid" 103 "meeldivad" "meeldivad"
"3244" "aceabc_result.TextGrid" 103 "koogid" "koogid"
"3245" "aceabc_result.TextGrid" 103 "ja" "ja"
"3246" "aceabc_result.TextGrid" 103 "draakonid" "raakonid"
"3247" "aceabc_result.TextGrid" 104 "et" "####"
"3248" "aceabc_result.TextGrid" 104 "et" "et"
"3249" "aceabc_result.TextGrid" 104 "see" "see"
"3250" "aceabc_result.TextGrid" 104 "on" "on"
"3251" "aceabc_result.TextGrid" 104 "see" "see"
"3252" "aceabc_result.TextGrid" 104 "on" "on"
"3253" "aceabc_result.TextGrid" 104 "jah" "jah"
"3254" "aceabc_result.TextGrid" 104 "see" "see"
"3255" "aceabc_result.TextGrid" 104 "on" "on"
"3256" "aceabc_result.TextGrid" 104 "nihuke" "####"
"3257" "aceabc_result.TextGrid" 104 "kui" "kui"
"3258" "aceabc_result.TextGrid" 104 "niimoodi" "niimoodi"
"3259" "aceabc_result.TextGrid" 104 "mõelda" "mõelda"
"3260" "aceabc_result.TextGrid" 104 "siis" "siis"
"3261" "aceabc_result.TextGrid" 104 "me" "me"
"3262" "aceabc_result.TextGrid" 104 "ei" "ei"
"3263" "aceabc_result.TextGrid" 104 "vii" "vii"
"3264" "aceabc_result.TextGrid" 104 "kedagi" "kedagi"
"3265" "aceabc_result.TextGrid" 104 "patusele" "patusele"
"3266" "aceabc_result.TextGrid" 104 "teele" "teele"
